分析報告開始,分析報告結束,廣告組合名稱,廣告組合投遞,曝光次數,觸及人數,貼文留言數,訊息對話開始次數,潛在顧客,每次成果成本,成果指標,"花費金額 (TWD)",廣告組合預算,廣告組合預算類型,點擊次數（全部）,CTR（全部）,頻率,開始,結束時間
2023-06-29,2026-07-29,32-65/東勢新社豐原/包租/戶外活動/寵物/創業,inactive,8431,3948,,3,,737.33333333,actions:onsite_conversion.messaging_conversation_started_7d,2212,7600,總經費,255,3.024552,2.135512,2025-09-25,2025-10-22
2023-06-29,2026-07-29,"30-60 /豐原 / 傳產中小企業",inactive,34779,11961,2,19,3,446.42105263,actions:onsite_conversion.messaging_conversation_started_7d,8482,9900,總經費,1252,3.599873,2.9077,2025-12-24,2026-03-16
2023-06-29,2026-07-29,"30-60 / 太平豐原 / 戶外家庭親子",inactive,9573,4684,4,14,,325.78571429,actions:onsite_conversion.messaging_conversation_started_7d,4561,5300,總經費,500,5.223023,2.043766,2026-01-14,2026-04-10
2023-06-29,2026-07-29,28-55/豐原神岡后里/新婚成家/育兒,inactive,37530,9735,1,,33,146.57575758,actions:leadgen.other,4837,100,每日,1795,4.78284,3.855162,2026-01-21,進行中
2023-06-29,2026-07-29,"30-65 / 石岡豐原 / 新年+傳產+工程",inactive,14222,5945,,9,,354.88888889,actions:onsite_conversion.messaging_conversation_started_7d,3194,3300,總經費,601,4.225847,2.392262,2026-03-03,2026-03-31
2023-06-29,2026-07-29,30-45/豐原潭子后里/年輕人興趣/股票/投資,inactive,19065,7179,1,,5,709,actions:leadgen.other,3545,250,每日,354,1.856806,2.655662,2026-03-06,進行中
2023-06-29,2026-07-29,"33-65/豐原 洲際/購物公園戶外",inactive,1792,1203,,,,,,603,1500,總經費,37,2.064732,1.489609,2026-03-09,2026-03-13
2023-06-29,2026-07-29,30-60/豐原神岡/1%+生活質感興趣,inactive,2070,1547,,,,,,406,200,每日,38,1.835749,1.338074,2026-05-12,2026-05-23
2023-06-29,2026-07-29,35-60/豐原神岡后里/在地企業主/父母置產,inactive,2887,1277,,,1,597,actions:leadgen.other,597,100,每日,127,4.39903,2.260767,2026-05-20,進行中
2023-06-29,2026-07-29,35-60/豐原神岡/自營商/換屋,inactive,14181,4704,4,22,,200.68181818,actions:onsite_conversion.messaging_conversation_started_7d,4415,5000,總經費,670,4.724632,3.014668,2026-05-20,2026-06-16
2023-06-29,2026-07-29,"35-64 / 豐原神岡大雅 / 工廠老闆 / 傳產二代",inactive,276,236,,,,,,144,3000,總經費,2,0.724638,1.169492,2026-05-28,2026-06-23
2023-06-29,2026-07-29,35-58/后科神岡豐原/傳產老闆/自營商/高爾夫_0601調(1510),inactive,3721,2219,1,,,,,1135,5600,總經費,83,2.230583,1.676881,2026-05-29,2026-06-23
2023-06-29,2026-07-29,35-58/豐原潭子/醫生/投資/精品,inactive,21273,8413,5,,12,346.16666667,actions:leadgen.other,4154,250,每日,949,4.461054,2.528587,2026-06-01,進行中
2023-06-29,2026-07-29,"30–55 / 正豐原/ 科技製造業主管換屋",inactive,1849,979,,,1,753,actions:leadgen.other,753,4433,總經費,65,3.515414,1.888662,2026-06-03,2026-07-05
2023-06-29,2026-07-29,30-55/豐原后科/建築/營造業,inactive,5506,3255,,,1,2143,actions:leadgen.other,2143,4100,總經費,172,3.123865,1.691551,2026-06-09,2026-06-23
2023-06-29,2026-07-29,35-60/豐原后科/自營商/傳產/高爾夫(主),inactive,1547,841,,,,,,663,2400,總經費,72,4.654169,1.839477,2026-06-12,2026-06-23
2023-06-29,2026-07-29,28-60/豐原后里/科技房產興趣,inactive,1184,687,,,,,,606,2400,總經費,34,2.871622,1.723435,2026-06-12,2026-06-23
2023-06-29,2026-07-29,28-50/豐原/上班族/首購,inactive,1576,776,,,,,,360,100,每日,45,2.85533,2.030928,2026-06-23,進行中
2023-06-29,2026-07-29,30-52/豐原后里/金融/農會,inactive,6823,3527,2,,1,1569,actions:leadgen.other,1569,250,每日,146,2.139821,1.934505,2026-06-30,進行中
2023-06-29,2026-07-29,28-55/豐原后里/新婚成家/育兒,inactive,3619,1432,,,1,882,actions:leadgen.other,882,125,每日,124,3.426361,2.527235,2026-07-15,進行中
2023-06-29,2026-07-29,35-64/中清豐原大里/傳產/企業主-男(排除IG),inactive,2256,1282,,,,,,1044,250,每日,86,3.812057,1.75975,2026-07-16,進行中
2023-06-29,2026-07-29,"【1510】北屯 潭子 豐原 / 低調奢華生活",inactive,2434,1368,6,4,1,737,actions:leadgen.other,737,200,每日,148,6.080526,1.77924,2024-11-22,進行中
2023-06-29,2026-07-29,"豐原 潭子 神岡 / 傳統興趣 自營商",inactive,7617,3090,7,14,,234.5,actions:onsite_conversion.messaging_conversation_started_7d,3283,3500,總經費,612,8.034659,2.465049,2024-11-26,2024-12-05
2023-06-29,2026-07-29,"35-65/豐原 上潭子/重視安全&溫馨家庭 (0218調)",inactive,17392,7683,8,10,,350.8,actions:onsite_conversion.messaging_conversation_started_7d,3508,5400,總經費,1028,5.910764,2.263699,2025-02-07,2025-05-15
2023-06-29,2026-07-29,28-60/豐原再行銷(1206調,active,75158,15733,25,60,1,293.71666667,actions:onsite_conversion.messaging_conversation_started_7d,17623,50,每日,3272,4.353495,4.777093,2025-07-21,進行中
2023-06-29,2026-07-29,32-65/豐原后里/成家/台電工程師/教育(0909調),inactive,59695,12017,16,27,,323.33333333,actions:onsite_conversion.messaging_conversation_started_7d,8730,9800,總經費,2561,4.290142,4.967546,2025-07-22,2025-09-16
2023-06-29,2026-07-29,28-60/豐原大雅潭子神岡后里/自行車產業/自營商/咖啡,inactive,12383,6172,7,,15,98.2,actions:leadgen.other,1473,100,每日,728,5.879028,2.006319,2025-09-04,進行中
2023-06-29,2026-07-29,30-60/豐原后里大雅潭子/科技業,inactive,3097,1666,,,,,,629,100,每日,149,4.811108,1.858944,2025-09-08,進行中
2023-06-29,2026-07-29,"30-60 / 純豐原 / 投資收租興趣",inactive,2701,1650,,,,,,508,2000,總經費,85,3.146983,1.63697,2025-12-06,2025-12-17
2023-06-29,2026-07-29,"25-55 / 豐原潭子 / 年輕興趣",inactive,7684,3696,,,3,482.66666667,actions:leadgen.other,1448,100,每日,233,3.032275,2.079004,2025-12-09,進行中
2023-06-29,2026-07-29,30-60/豐原潭子大雅后里/醫護/老師/公務員興趣(0130,inactive,17244,7592,5,3,5,828.5,actions:leadgen.other,3314,300,每日,528,3.061935,2.271338,2026-01-29,進行中
2023-06-29,2026-07-29,30-60/豐原神岡后里/製造業/品質成家,inactive,1569,1297,,1,,353,actions:onsite_conversion.messaging_conversation_started_7d,353,250,每日,90,5.736138,1.209715,2026-01-29,進行中
2023-06-29,2026-07-29,30-60/豐原潭子大雅后里/餐飲業/美食(0211調整投放地區,inactive,32909,14373,4,,10,482.1,actions:leadgen.other,4821,250,每日,720,2.187851,2.28964,2026-02-09,進行中
2023-06-29,2026-07-29,32-55/豐原潭子后里/企業家/精品,inactive,13723,6111,1,2,4,651.33333333,actions:leadgen.other,1954,250,每日,417,3.038694,2.245623,2026-03-12,進行中
2023-06-29,2026-07-29,"35-65/豐原 /三代同堂+換屋",active,112536,29128,31,133,1,215.77443609,actions:onsite_conversion.messaging_conversation_started_7d,28698,30000,總經費,6525,5.798145,3.863499,2026-03-16,2026-08-05
2023-06-29,2026-07-29,"30-55 / 后里豐原 / 投資理財",inactive,32828,8633,,27,1,175.7037037,actions:onsite_conversion.messaging_conversation_started_7d,4744,200,每日,1215,3.701109,3.802618,2026-03-18,進行中
2023-06-29,2026-07-29,30-55/豐原潭子神岡/科技工程/通勤上班,inactive,4075,2950,,,,,,631,250,每日,54,1.325153,1.381356,2026-03-20,進行中
2023-06-29,2026-07-29,28-50/豐原神岡/貿易業,inactive,10824,7270,,,1,1418,actions:leadgen.other,1418,250,每日,167,1.542868,1.488858,2026-03-23,進行中
