分析報告開始,分析報告結束,廣告組合名稱,廣告組合投遞,曝光次數,觸及人數,貼文留言數,訊息對話開始次數,潛在顧客,每次成果成本,成果指標,"花費金額 (TWD)",廣告組合預算,廣告組合預算類型,點擊次數（全部）,CTR（全部）,頻率,開始,結束時間
2023-06-30,2026-07-30,35-55/西屯西區南區/政治/社會議題/投資,inactive,21,20,,,,,,11,1000,總經費,2,9.52381,1.05,2026-01-05,2026-01-09
2023-06-30,2026-07-30,"28-60 / 南區東區大里 / 菁英教育父母",inactive,411,333,,,,,,142,使用行銷活動預算,0,6,1.459854,1.234234,2026-03-31,進行中
2023-06-30,2026-07-30,"28-60 / 南區東區大里 / 金融投資興趣+運動",inactive,4190,2270,3,1,1,1078,actions:leadgen.other,1078,3500,總經費,92,2.195704,1.845815,2026-04-04,2026-04-19
2023-06-30,2026-07-30,"30-65 / 南區東區大里 / 政治置產科技",inactive,3593,2525,3,1,2,426.5,actions:leadgen.other,853,3200,總經費,93,2.588366,1.42297,2026-04-11,2026-04-19
2023-06-30,2026-07-30,"30-55 /  大里南區 / 旅遊戶外親子",not_delivering,1839,1378,,,,,,638,2000,總經費,45,2.446982,1.334543,2026-04-16,2026-04-19
2023-06-30,2026-07-30,(1510)30-55/南屯南區/外商公司/能源新貴(0510調區域,inactive,1825,1507,,,,,,773,250,每日,78,4.273973,1.211015,2026-05-08,2026-05-14
2023-06-30,2026-07-30,33-60/東區南屯南區/注重教育/銀行業/理財顧問,inactive,22392,7676,3,4,16,325.21428571,actions:leadgen.other,4553,9100,總經費,645,2.880493,2.917144,2026-05-15,2026-06-19
2023-06-30,2026-07-30,"28-60 / 南區東區大里 / 年輕人興趣(0714+彰化草屯)",inactive,24924,7208,1,,20,373.3,actions:leadgen.other,7466,250,每日,903,3.623014,3.457825,2026-05-21,進行中
2023-06-30,2026-07-30,30-60/南區北區太原/會計/法律/投資,inactive,7635,4017,,,4,495.5,actions:leadgen.other,1982,300,每日,266,3.483955,1.900672,2026-06-29,進行中
2023-06-30,2026-07-30,30-60/大里南區/年輕/輕奢族,inactive,1381,1005,,,,,,312,200,每日,30,2.172339,1.374129,2026-06-30,進行中
2023-06-30,2026-07-30,30-60/南區北區太原/股票/資產配置,inactive,2851,1830,,,1,879,actions:leadgen.other,879,300,每日,91,3.191863,1.557924,2026-07-01,進行中
2023-06-30,2026-07-30,30-60/文心南區北區/教授教育,inactive,2679,1881,1,,1,1022,actions:leadgen.other,1022,300,每日,80,2.986189,1.424242,2026-07-15,進行中
2023-06-30,2026-07-30,"32-65/南區 大雅 豐原/個人事業 經濟科技日語喜好(0305調)",inactive,4658,2616,,,5,671.2,actions:leadgen.other,3356,8500,總經費,175,3.756977,1.780581,2025-02-08,2025-03-31
2023-06-30,2026-07-30,"30-65/南區 新竹/電競 虛擬 玩家 投資",inactive,3330,1657,,,,,,1524,4050,總經費,41,1.231231,2.009656,2025-03-28,2025-04-10
2023-06-30,2026-07-30,28-55/南屯南區大里/新婚成家/年輕興趣,inactive,21733,8079,15,25,1,180.44,actions:onsite_conversion.messaging_conversation_started_7d,4511,8700,總經費,1180,5.429531,2.690061,2025-05-02,2025-06-01
2023-06-30,2026-07-30,"202406 宏廈青川-名單南區+西區工程師興趣- 行銷活動 廣告組合",not_delivering,1746,1155,,,,,,867,450,每日,34,1.947308,1.511688,2025-06-09,2025-06-20
2023-06-30,2026-07-30,"202507_景立方_高校速成_西屯南區北屯北區-醫療人員-1510 行銷活動 廣告組合",not_delivering,6931,5225,3,1,1,1537,actions:leadgen.other,1537,250,每日,292,4.212956,1.326507,2025-07-25,進行中
2023-06-30,2026-07-30,"30-65/嶺東 烏日 南區/再行銷",inactive,1347,967,,,,,,567,200,每日,22,1.633259,1.392968,2025-08-08,進行中
