分析報告開始,分析報告結束,廣告組合名稱,廣告組合投遞,曝光次數,觸及人數,貼文留言數,訊息對話開始次數,潛在顧客,每次成果成本,成果指標,"花費金額 (TWD)",廣告組合預算,廣告組合預算類型,點擊次數（全部）,CTR（全部）,頻率,開始,結束時間
2023-06-22,2026-07-22,28-60/大里+5k/少量烏日草屯/年輕人/自營商/寵物,inactive,6829,3457,1,1,4,248.5,actions:leadgen.other,994,4500,總經費,260,3.807292,1.975412,2024-02-08,2024-03-04
2023-06-22,2026-07-22,30-60/大里霧峰南區烏日/傳產老闆/自營商/工程師/醫護(0306五調),not_delivering,23466,7569,17,7,50,80,actions:leadgen.other,4000,4000,總經費,1432,6.102446,3.100277,2024-03-01,2024-03-31
2023-06-22,2026-07-22,28-65/上大里南區烏日/房地產興趣,not_delivering,13425,6225,,1,22,145.45454545,actions:leadgen.other,3200,3200,總經費,505,3.761639,2.156627,2024-03-20,2024-04-04
2023-06-22,2026-07-22,35-60/中科水湳烏日/文青/時尚流行/綠建築,inactive,2830,1977,1,,3,475,actions:leadgen.other,1425,1600,總經費,108,3.816254,1.431462,2024-08-23,2024-09-14
2023-06-22,2026-07-22,"35-55 / 八期南區烏日 / 律師醫生",not_delivering,290,241,,,,,,310,2500,總經費,14,4.827586,1.20332,2024-11-06,2024-11-16
2023-06-22,2026-07-22,30-55/烏日彰化南投/投資置產/名車/寵物(0123三調),not_delivering,18571,7690,,,14,392.71428571,actions:leadgen.other,5498,5500,總經費,415,2.234667,2.414954,2025-01-06,2025-02-04
2023-06-22,2026-07-22,"30-65/南屯 烏日/生活質感 健身 (參考米蘭公寓受眾)",inactive,3151,1882,,,,,,979,2300,總經費,96,3.046652,1.674283,2025-01-08,2025-01-12
2023-06-22,2026-07-22,30-60/烏日豐原水湳/工程師/國外旅遊/電玩/教育,inactive,7731,3289,1,,1,4153,actions:leadgen.other,4153,8000,總經費,144,1.862631,2.350562,2025-01-21,2025-02-28
2023-06-22,2026-07-22,"30-65/嶺東 烏日 南區/再行銷",inactive,1347,967,,,,,,567,200,每日,22,1.633259,1.392968,2025-08-08,進行中
2023-06-22,2026-07-22,"30-60 / 嶺東 烏日 南區/創業裝潢商業(換區 西區西屯",inactive,3125,2046,,,,,,1056,200,每日,52,1.664,1.52737,2025-08-11,進行中
2023-06-22,2026-07-22,"30-65 / 嶺東烏日南區 / 親子教育新婚",inactive,5086,2373,,,1,1423,actions:leadgen.other,1423,290,每日,116,2.280771,2.143279,2025-08-27,進行中
2023-06-22,2026-07-22,35-65/沙鹿大肚烏日彰化/收租/退休教授/醫師/投資興趣,inactive,1464,1044,,,,,,1181,3000,總經費,62,4.234973,1.402299,2025-12-14,2025-12-24
2023-06-22,2026-07-22,28-55/烏日彰化/警消/公務員,inactive,6402,2988,,,1,896,actions:leadgen.other,896,250,每日,116,1.811934,2.14257,2026-07-01,進行中
2023-06-22,2026-07-22,30-60/烏日南屯/製造業/管理,inactive,1287,828,,,,,,315,250,每日,30,2.331002,1.554348,2026-07-06,進行中
2023-06-22,2026-07-22,28-60/上大里南區烏日/自營商/年輕人興趣/成家,inactive,920,580,,,,,,259,1000,總經費,45,4.891304,1.586207,2024-03-25,2024-03-31
2023-06-22,2026-07-22,大里+霧峰+烏日/年輕人興趣,inactive,3004,1813,,,2,336,actions:leadgen.other,672,2100,總經費,87,2.896138,1.656922,2024-03-26,2024-04-04
2023-06-22,2026-07-22,32-60/西屯南屯烏日/珠寶/名車/房產/出國旅遊,inactive,4084,2953,2,,1,1894,actions:leadgen.other,1894,2000,總經費,66,1.616063,1.383,2024-03-27,2024-03-31
2023-06-22,2026-07-22,28-65/上大里南區烏日/房地產興趣(0408調),inactive,9703,5261,,3,10,204.1,actions:leadgen.other,2041,4000,總經費,438,4.514068,1.844326,2024-04-05,2024-04-24
2023-06-22,2026-07-22,32-65/彰化烏日西屯/投資置產客(調整地點,inactive,3876,2608,,,6,401.33333333,actions:leadgen.other,2408,3800,總經費,134,3.457172,1.486196,2024-04-19,2024-04-28
2023-06-22,2026-07-22,35-65/烏日南屯東區大坑/電商/直銷/浮誇仔(0514二調),inactive,3399,1959,1,,3,871,actions:leadgen.other,2613,2800,總經費,170,5.001471,1.735069,2024-05-06,2024-05-15
2023-06-22,2026-07-22,28-60/烏日南屯逢甲/成家/企劃/AI/業務/籃球(0605調),inactive,19977,9718,10,12,48,93.4375,actions:leadgen.other,4485,6000,總經費,1011,5.06082,2.05567,2024-06-05,2024-07-04
2023-06-22,2026-07-22,32-65/中市烏日彰化/房地產興趣(0816二調,inactive,50686,18545,39,17,99,119.52525253,actions:leadgen.other,11833,12000,總經費,1735,3.423036,2.733136,2024-06-05,2024-08-21
2023-06-22,2026-07-22,30-65/烏日西屯北屯/高級公務員/教師/股票/戶外活動,not_delivering,3900,2680,4,2,7,285.71428571,actions:leadgen.other,2000,2000,總經費,173,4.435897,1.455224,2024-06-25,2024-06-30
2023-06-22,2026-07-22,30-65/烏日西屯北屯/高級公務員/教師/股票/戶外活動,inactive,1918,1231,3,1,1,1383,actions:leadgen.other,1383,3000,總經費,78,4.066736,1.558083,2024-07-01,2024-07-10
2023-06-22,2026-07-22,"33-65/中科 洲際 潭子 烏日 大坑/再行銷 (0708調)",inactive,2220,786,,,,,,1402,2280,總經費,197,8.873874,2.824427,2024-07-03,2024-07-15
2023-06-22,2026-07-22,"30-65 / 南屯南區烏日/ 傳產業+零售業(0712調)",inactive,5254,3034,1,1,4,702.5,actions:leadgen.other,2810,4000,總經費,139,2.645603,1.731707,2024-07-10,2024-07-20
2023-06-22,2026-07-22,"30-65 / 南屯南區烏日/ 企業主/收藏/美食/政治議題",not_delivering,6096,3320,1,,9,333.33333333,actions:leadgen.other,3000,3000,總經費,184,3.018373,1.836145,2024-07-17,2024-07-31
2023-06-22,2026-07-22,32-60/水湳烏日豐原/工程師/國外旅遊/電玩/教育(0803三調),inactive,3022,1372,,,6,265.33333333,actions:leadgen.other,1592,5000,總經費,122,4.037062,2.202624,2024-08-03,2024-09-03
2023-06-22,2026-07-22,35-60/烏日南屯/創業徵才(+逢甲),inactive,12959,6703,4,2,10,613.9,actions:leadgen.other,6139,250,每日,333,2.569643,1.933313,2026-01-11,進行中
2023-06-22,2026-07-22,30-55/南屯烏日/在地有錢人(0501+嶺東,inactive,2026,1721,,,1,1172,actions:leadgen.other,1172,3000,總經費,52,2.566634,1.177223,2026-04-30,2026-05-11
